Load,Active set ID
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 0.99, 0.0, 0.63, 2385)",1
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.21, 0.0, 0.96, 2273)",2
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 0.85, 0.0, 0.76, 3422)",3
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.29, 0.0, 1.52, 3434)",3
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 0.72, 0.0, 1.23, 3768)",3
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.07, 0.0, 1.01, 3893)",3
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.7, 0.0, 1.27, 3399)",1
"(0.0, 0.0, 0.0, 0.0, 0.77, 0.0, 1.02, 0.0, 0.97, 2306)",2
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.76, 0.0, 1.56, 3631)",3
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.74, 0.0, 1.66, 3200)",3
"(0.0, 0.0, 0.0, 0.0, 0.84, 0.0, 0.74, 0.0, 0.82, 2636)",1
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 1.23, 0.0, 1.42, 2487)",2
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 0.69, 0.0, 1.46, 3887)",3
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 1.15, 0.0, 1.44, 3392)",3
"(0.0, 0.0, 0.0, 0.0, 1.17, 0.0, 1.06, 0.0, 1.22, 3254)",3
"(0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 0.9, 0.0, 1.24, 2629)",2
"(0.0, 0.0, 0.0, 0.0, 1.06, 0.0, 0.68, 0.0, 1.28, 3131)",3
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 1.49, 0.0, 1.3, 2583)",2
"(0.0, 0.0, 0.0, 0.0, 1.13, 0.0, 1.33, 0.0, 0.73, 2916)",2
"(0.0, 0.0, 0.0, 0.0, 1.24, 0.0, 1.12, 0.0, 1.16, 3896)",3
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 1.21, 0.0, 0.82, 2404)",2
"(0.0, 0.0, 0.0, 0.0, 0.91, 0.0, 1.16, 0.0, 1.72, 2795)",2
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.66, 0.0, 0.8, 3800)",1
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 1.06, 0.0, 1.5, 3547)",3
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.56, 0.0, 1.21, 2660)",1
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.25, 0.0, 0.71, 3690)",3
"(0.0, 0.0, 0.0, 0.0, 0.49, 0.0, 1.22, 0.0, 0.94, 3360)",1
"(0.0, 0.0, 0.0, 0.0, 0.64, 0.0, 1.21, 0.0, 1.81, 2127)",2
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 0.72, 0.0, 1.87, 3066)",3
"(0.0, 0.0, 0.0, 0.0, 1.09, 0.0, 0.65, 0.0, 0.77, 3549)",1
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.59, 0.0, 1.13, 2751)",1
"(0.0, 0.0, 0.0, 0.0, 1.24, 0.0, 0.59, 0.0, 0.88, 3708)",3
"(0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 1.11, 0.0, 1.25, 2109)",2
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 1.48, 0.0, 0.79, 2696)",2
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 0.98, 0.0, 1.4, 3169)",3
"(0.0, 0.0, 0.0, 0.0, 1.15, 0.0, 0.76, 0.0, 1.72, 3190)",3
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 1.27, 0.0, 1.36, 2235)",2
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.62, 0.0, 0.8, 3399)",1
"(0.0, 0.0, 0.0, 0.0, 1.26, 0.0, 0.98, 0.0, 0.96, 3133)",3
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 0.88, 0.0, 1.85, 2771)",2
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 1.37, 0.0, 1.77, 2219)",2
"(0.0, 0.0, 0.0, 0.0, 1.32, 0.0, 0.9, 0.0, 0.84, 2901)",2
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 0.64, 0.0, 1.23, 3564)",1
"(0.0, 0.0, 0.0, 0.0, 1.24, 0.0, 1.06, 0.0, 0.69, 3119)",3
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 0.66, 0.0, 1.13, 3256)",3
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.2, 0.0, 0.89, 2369)",2
"(0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 1.09, 0.0, 1.35, 2971)",2
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 1.45, 0.0, 1.34, 2362)",2
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 1.07, 0.0, 0.86, 3827)",3
"(0.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.69, 0.0, 1.78, 3849)",3
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 0.65, 0.0, 0.66, 2953)",1
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 1.23, 0.0, 1.21, 3624)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 1.15, 0.0, 1.46, 2465)",2
"(0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.78, 0.0, 1.6, 2687)",2
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 1.47, 0.0, 1.4, 2825)",2
"(0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 1.01, 0.0, 1.11, 2503)",2
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 1.43, 0.0, 1.57, 2152)",2
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 1.37, 0.0, 1.11, 3518)",3
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.8, 0.0, 1.69, 2734)",2
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.5, 0.0, 1.82, 2380)",2
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.63, 0.0, 1.19, 3043)",3
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 0.51, 0.0, 1.04, 2010)",1
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.64, 0.0, 0.7, 2340)",1
"(0.0, 0.0, 0.0, 0.0, 1.15, 0.0, 0.86, 0.0, 0.97, 3829)",3
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 0.75, 0.0, 1.04, 2347)",2
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 1.46, 0.0, 0.83, 3512)",3
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.24, 0.0, 1.77, 3807)",3
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 1.1, 0.0, 1.09, 3121)",3
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.06, 0.0, 1.12, 3764)",3
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 0.61, 0.0, 0.74, 3470)",1
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 1.36, 0.0, 1.65, 3774)",3
"(0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.33, 0.0, 1.49, 3216)",3
"(0.0, 0.0, 0.0, 0.0, 0.84, 0.0, 1.39, 0.0, 1.15, 2819)",2
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 1.5, 0.0, 1.75, 2519)",2
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 1.36, 0.0, 1.12, 3253)",3
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 0.63, 0.0, 1.58, 3209)",3
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.1, 0.0, 1.02, 2639)",2
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 0.76, 0.0, 0.78, 2460)",1
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 0.95, 0.0, 1.66, 2545)",2
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.28, 0.0, 1.64, 2495)",2
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 1.08, 0.0, 0.97, 2058)",2
"(0.0, 0.0, 0.0, 0.0, 1.26, 0.0, 1.07, 0.0, 0.97, 3805)",3
"(0.0, 0.0, 0.0, 0.0, 0.68, 0.0, 1.28, 0.0, 1.84, 2495)",2
"(0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 1.48, 0.0, 1.07, 2133)",2
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 1.31, 0.0, 0.98, 2584)",2
"(0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 0.65, 0.0, 1.56, 3389)",3
"(0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 1.43, 0.0, 1.41, 3819)",3
"(0.0, 0.0, 0.0, 0.0, 1.19, 0.0, 1.32, 0.0, 1.15, 2664)",2
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.67, 2789)",1
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.38, 0.0, 1.41, 2255)",2
"(0.0, 0.0, 0.0, 0.0, 1.25, 0.0, 0.57, 0.0, 1.19, 2428)",2
"(0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 0.53, 0.0, 0.98, 2280)",1
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 1.15, 0.0, 0.71, 3183)",3
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 1.4, 0.0, 1.27, 2047)",2
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 0.58, 0.0, 1.55, 3215)",3
"(0.0, 0.0, 0.0, 0.0, 1.25, 0.0, 0.84, 0.0, 0.92, 2598)",2
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 0.92, 0.0, 0.65, 2930)",1
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 0.5, 0.0, 1.2, 3811)",3
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 1.31, 0.0, 1.68, 2749)",2
"(0.0, 0.0, 0.0, 0.0, 1.21, 0.0, 1.2, 0.0, 0.88, 2731)",2
"(0.0, 0.0, 0.0, 0.0, 1.32, 0.0, 1.18, 0.0, 1.87, 3787)",3
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 1.08, 0.0, 0.68, 3555)",1
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 1.06, 0.0, 0.94, 2776)",2
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.92, 0.0, 1.36, 3507)",3
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.1, 0.0, 1.29, 2471)",2
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.22, 0.0, 1.0, 2119)",2
"(0.0, 0.0, 0.0, 0.0, 1.25, 0.0, 0.6, 0.0, 1.07, 3160)",3
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 1.19, 0.0, 1.14, 3414)",3
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.7, 0.0, 1.07, 3755)",1
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 1.28, 0.0, 1.83, 2861)",2
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 1.12, 0.0, 1.41, 3608)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.6, 0.0, 1.26, 3190)",3
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 0.74, 0.0, 1.69, 3006)",3
"(0.0, 0.0, 0.0, 0.0, 1.12, 0.0, 1.05, 0.0, 1.35, 2303)",2
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 1.08, 0.0, 1.62, 2789)",2
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 1.16, 0.0, 1.75, 2900)",2
"(0.0, 0.0, 0.0, 0.0, 1.21, 0.0, 0.96, 0.0, 0.74, 3631)",3
"(0.0, 0.0, 0.0, 0.0, 0.77, 0.0, 0.67, 0.0, 0.91, 3324)",1
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 0.9, 0.0, 1.62, 3655)",3
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 0.67, 0.0, 1.11, 2980)",2
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 0.98, 0.0, 1.52, 2820)",2
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.48, 0.0, 1.55, 3837)",3
"(0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 0.82, 0.0, 0.78, 2937)",2
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 0.53, 0.0, 1.43, 2051)",2
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 1.44, 0.0, 1.45, 2354)",2
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.66, 0.0, 1.79, 3310)",3
"(0.0, 0.0, 0.0, 0.0, 0.92, 0.0, 0.53, 0.0, 0.85, 3556)",1
"(0.0, 0.0, 0.0, 0.0, 1.21, 0.0, 0.73, 0.0, 1.21, 2805)",2
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.11, 0.0, 0.91, 3474)",3
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 1.31, 0.0, 0.65, 2695)",1
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 1.24, 0.0, 1.85, 3810)",3
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.74, 0.0, 0.62, 2334)",1
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 1.28, 0.0, 1.26, 2752)",2
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 0.94, 0.0, 1.7, 3158)",3
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 1.12, 0.0, 1.02, 3062)",3
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 1.14, 0.0, 0.94, 3193)",3
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 1.42, 0.0, 1.23, 3144)",3
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 1.22, 0.0, 1.12, 2808)",2
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.97, 0.0, 1.48, 2176)",2
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 1.32, 0.0, 0.96, 2363)",2
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.15, 0.0, 1.81, 2407)",2
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.54, 0.0, 1.83, 3190)",3
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 1.59, 2423)",2
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 1.4, 0.0, 1.47, 2850)",2
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.26, 0.0, 1.07, 3497)",3
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 1.46, 0.0, 1.06, 3596)",3
"(0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.92, 0.0, 0.78, 3296)",1
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 0.71, 0.0, 1.67, 3369)",3
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 1.32, 0.0, 1.81, 3897)",3
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 1.5, 0.0, 1.23, 2731)",2
"(0.0, 0.0, 0.0, 0.0, 1.01, 0.0, 1.09, 0.0, 1.25, 2425)",2
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 1.36, 0.0, 0.77, 2444)",2
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 0.69, 0.0, 1.45, 2657)",2
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 0.54, 0.0, 1.71, 2282)",2
"(0.0, 0.0, 0.0, 0.0, 1.14, 0.0, 0.5, 0.0, 0.87, 2307)",1
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.46, 0.0, 1.01, 3857)",3
"(0.0, 0.0, 0.0, 0.0, 1.04, 0.0, 0.65, 0.0, 1.39, 2228)",2
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 1.13, 0.0, 0.92, 3680)",1
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 1.28, 0.0, 1.63, 2114)",2
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.19, 0.0, 0.7, 2812)",2
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.91, 0.0, 1.31, 3336)",3
"(0.0, 0.0, 0.0, 0.0, 1.09, 0.0, 1.22, 0.0, 0.92, 2174)",2
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 0.86, 0.0, 1.57, 3410)",3
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 0.95, 0.0, 1.09, 3666)",3
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 0.83, 0.0, 1.31, 3296)",3
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 1.41, 0.0, 1.74, 2285)",2
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 0.5, 0.0, 1.31, 3068)",1
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 0.85, 0.0, 1.52, 3892)",3
"(0.0, 0.0, 0.0, 0.0, 1.01, 0.0, 0.77, 0.0, 1.28, 3017)",3
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 0.61, 0.0, 0.9, 3496)",1
"(0.0, 0.0, 0.0, 0.0, 1.17, 0.0, 1.4, 0.0, 1.52, 2240)",2
"(0.0, 0.0, 0.0, 0.0, 0.49, 0.0, 0.99, 0.0, 1.18, 2769)",1
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.22, 0.0, 1.18, 3739)",3
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.63, 0.0, 1.1, 2427)",1
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 0.62, 0.0, 0.72, 3440)",1
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.95, 0.0, 1.73, 2919)",2
"(0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.67, 0.0, 1.81, 2611)",2
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 1.29, 0.0, 0.9, 3294)",3
"(0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 0.71, 0.0, 1.26, 2099)",2
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.64, 0.0, 1.68, 3836)",3
"(0.0, 0.0, 0.0, 0.0, 0.68, 0.0, 1.43, 0.0, 1.35, 3318)",3
"(0.0, 0.0, 0.0, 0.0, 1.25, 0.0, 0.91, 0.0, 1.64, 3335)",3
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 0.84, 0.0, 0.73, 3016)",1
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 1.35, 0.0, 0.69, 3047)",1
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.49, 0.0, 0.7, 2702)",2
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 0.88, 0.0, 1.36, 2770)",2
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 0.7, 0.0, 1.28, 2444)",2
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 1.12, 0.0, 1.71, 3708)",3
"(0.0, 0.0, 0.0, 0.0, 0.91, 0.0, 1.31, 0.0, 1.45, 2545)",2
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.42, 0.0, 1.57, 3749)",3
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.73, 0.0, 1.54, 2712)",2
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 0.95, 0.0, 1.27, 2892)",2
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.94, 0.0, 1.16, 3846)",1
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 1.27, 0.0, 1.29, 2466)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 0.72, 0.0, 1.26, 2936)",2
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 1.46, 0.0, 1.25, 2727)",2
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 0.94, 0.0, 1.05, 2869)",2
"(0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.5, 0.0, 1.03, 2572)",1
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 0.73, 0.0, 1.87, 2781)",2
"(0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.99, 0.0, 0.75, 2460)",1
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 1.15, 0.0, 1.06, 3876)",3
"(0.0, 0.0, 0.0, 0.0, 1.26, 0.0, 0.63, 0.0, 1.86, 3450)",3
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 1.07, 0.0, 1.54, 3465)",3
"(0.0, 0.0, 0.0, 0.0, 0.73, 0.0, 0.51, 0.0, 1.77, 2831)",2
"(0.0, 0.0, 0.0, 0.0, 1.12, 0.0, 1.13, 0.0, 1.04, 2922)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.12, 0.0, 0.83, 2569)",2
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.69, 0.0, 1.4, 2725)",2
"(0.0, 0.0, 0.0, 0.0, 1.12, 0.0, 1.05, 0.0, 0.7, 3221)",3
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 0.61, 0.0, 1.75, 2830)",2
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 1.27, 0.0, 1.31, 2518)",2
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 1.01, 0.0, 1.86, 2088)",2
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.9, 0.0, 0.72, 2254)",1
"(0.0, 0.0, 0.0, 0.0, 0.84, 0.0, 0.75, 0.0, 0.64, 3076)",1
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 0.58, 0.0, 1.17, 3368)",3
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.43, 0.0, 1.48, 2327)",2
"(0.0, 0.0, 0.0, 0.0, 0.48, 0.0, 1.14, 0.0, 0.8, 2705)",1
"(0.0, 0.0, 0.0, 0.0, 0.68, 0.0, 1.36, 0.0, 0.72, 3024)",3
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.87, 0.0, 1.38, 3425)",3
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 1.15, 0.0, 0.66, 3509)",1
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 0.52, 0.0, 0.66, 2552)",1
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 1.38, 0.0, 1.26, 2034)",2
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 1.45, 0.0, 1.08, 2302)",2
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 1.5, 0.0, 0.94, 3041)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 1.36, 0.0, 1.14, 3736)",3
"(0.0, 0.0, 0.0, 0.0, 1.33, 0.0, 0.52, 0.0, 1.34, 2929)",2
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 1.41, 0.0, 1.17, 3333)",3
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 1.24, 0.0, 1.12, 2699)",2
"(0.0, 0.0, 0.0, 0.0, 1.32, 0.0, 1.19, 0.0, 1.26, 3204)",3
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 0.62, 0.0, 0.78, 2883)",1
"(0.0, 0.0, 0.0, 0.0, 1.04, 0.0, 0.79, 0.0, 0.7, 3578)",1
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 1.26, 0.0, 1.03, 2345)",2
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.1, 0.0, 1.45, 3028)",3
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.97, 0.0, 1.65, 2380)",2
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 0.61, 0.0, 1.84, 3512)",3
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 0.52, 0.0, 1.6, 2134)",2
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 1.12, 0.0, 1.43, 3240)",3
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.89, 0.0, 1.69, 3417)",3
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 0.54, 0.0, 0.97, 3724)",1
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 1.1, 0.0, 1.67, 2149)",2
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 1.04, 0.0, 1.25, 3252)",3
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 1.02, 0.0, 1.67, 3461)",3
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 0.77, 0.0, 1.85, 2327)",2
"(0.0, 0.0, 0.0, 0.0, 1.26, 0.0, 0.87, 0.0, 0.97, 2604)",2
"(0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.7, 0.0, 0.62, 3435)",1
"(0.0, 0.0, 0.0, 0.0, 0.66, 0.0, 1.39, 0.0, 1.46, 2401)",2
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 0.77, 0.0, 0.74, 2667)",1
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.4, 0.0, 1.77, 2002)",2
"(0.0, 0.0, 0.0, 0.0, 1.17, 0.0, 0.65, 0.0, 1.78, 3530)",3
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 1.49, 0.0, 1.79, 2312)",2
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 1.33, 0.0, 1.57, 3466)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.5, 0.0, 0.87, 3837)",1
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 1.16, 0.0, 0.93, 3830)",1
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 0.52, 0.0, 1.05, 3400)",1
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 0.84, 0.0, 1.0, 2781)",2
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.78, 0.0, 1.32, 3110)",1
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 0.62, 0.0, 1.55, 3703)",3
"(0.0, 0.0, 0.0, 0.0, 0.77, 0.0, 1.16, 0.0, 1.51, 3290)",3
"(0.0, 0.0, 0.0, 0.0, 0.58, 0.0, 1.35, 0.0, 1.44, 2866)",2
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.77, 0.0, 1.81, 2376)",2
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 1.08, 0.0, 1.49, 3524)",3
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 1.43, 0.0, 1.32, 3185)",3
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 0.65, 0.0, 1.12, 3756)",1
"(0.0, 0.0, 0.0, 0.0, 0.98, 0.0, 0.98, 0.0, 1.82, 2196)",2
